article_incident_title,incday,incmo,incyr,case_status,region_psgc,province_psgc,municipality_psgc,city_psgc,manifestation_code1,incident_causes_code1,geo_tag_longitude,geo_tag_latitude,,
"Stabbing in Brgy. Romangaob (Pob.), South Upi, Maguindanao",11,10,2020,3,150000000,153800000,153817000,-99,906,-98,124.1783179,6.845109866,,
"Stabbing in Brgy. Romangaob, South Upi, Maguindanao",28,2,2016,3,150000000,153800000,153817000,-99,906,-98,124.1783179,6.845109866,,
"Stabbing in Brgy. Rosary Heights 1, Cotabato City",17,5,2014,3,120000000,-99,-99,129804000,906,3005,124.2439125,7.218945798,,
"Stabbing in Brgy. Rosary Heights 1, Cotabato City",11,6,2016,3,120000000,-99,-99,129804000,906,1002,124.2439125,7.218945798,,
"Stabbing in Brgy. Rosary Heights 12, Cotabato City",8,10,2017,5,120000000,-99,-99,129804000,906,1002,124.2392148,7.216599191,,
"Stabbing in Brgy. Rosary Heights 2, Cotabato City",18,1,2014,3,120000000,-99,-99,129804000,906,-98,124.2485058,7.219121958,,
"Stabbing in Brgy. Rosary Heights 3, Cotabato City",1,5,2018,9,120000000,-99,-99,129804000,906,-98,124.2525707,7.212945808,,
"Stabbing in Brgy. Rosary Heights 3, Cotabato City",9,8,2020,3,120000000,-99,-99,129804000,906,-98,124.2525707,7.212945808,,
"Stabbing in Brgy. Rosary Heights 3, Cotabato City",30,9,2020,9,120000000,-99,-99,129804000,906,-98,124.2525707,7.212945808,,
"Stabbing in Brgy. Rosary Heights 4, Cotabato City",20,5,2014,3,120000000,-99,-99,129804000,906,3001,124.2468462,7.213414081,,
"Stabbing in Brgy. Rosary Heights 7, Cotabato City",14,4,2015,3,120000000,-99,-99,129804000,906,-98,124.2450308,7.199083664,,
"Stabbing in Brgy. Rosary Heights, Cotabato City",29,1,2016,3,120000000,-99,-99,129804000,906,3007,124.2398944,7.210204811,,
"Stabbing in Brgy. Saimbangon, Pata, Sulu",6,5,2016,3,150000000,156600000,156610000,-99,906,3006,121.147718,5.819149557,,
"Stabbing in Brgy. Salaman, Kapatagan, Lanao del Sur",12,11,2019,3,150000000,153600000,153639000,-99,906,1002,124.1613925,7.457166844,,
"Stabbing in Brgy. San Rafael, Isabela City",16,5,2017,5,90000000,-99,-99,99701000,2032,3005,121.9643724,6.698752171,,
"Stabbing in Brgy. San Raymundo, Jolo, Sulu",5,6,2018,2,150000000,156600000,156602000,-99,906,-98,121.0065568,6.049431842,,
"Stabbing in Brgy. San Raymundo, Jolo, Sulu",28,8,2018,12,150000000,156600000,156602000,-99,906,-98,121.0065568,6.049431842,,
"Stabbing in Brgy. San Raymundo, Jolo, Sulu",14,9,2018,2,150000000,156600000,156602000,-99,906,-98,121.0065568,6.049431842,,
"Stabbing in Brgy. Saniag, Ampatuan, Maguindanao",29,8,2015,3,150000000,153800000,153801000,-99,906,3001,124.4259251,6.775602251,,
"Stabbing in Brgy. Saniag, Ampatuan, Maguindanao ",6,10,2019,-98,150000000,153800000,153801000,-99,906,1002,124.4259251,6.775602251,,
"Stabbing in Brgy. Sapad, Matanog, Maguindanao",18,7,2015,3,150000000,153800000,153809000,-99,906,-98,124.2298337,7.441827027,,
"Stabbing in Brgy. Sapakan (Pob.), Rajah Buayan, Maguindanao",10,1,2019,10,150000000,153800000,153829000,-99,906,-98,124.5494763,6.902050668,,
"Stabbing in Brgy. Semba, Datu Odin Sinsuat, Maguindanao",16,3,2016,3,150000000,153800000,153807000,-99,906,-98,124.2088797,7.180124466,,
"Stabbing in Brgy. Sengal, Lamitan City, Basilan",29,11,2014,3,150000000,150700000,-99,150702000,906,-98,122.1237028,6.674627717,,
"Stabbing in Brgy. Simandagit, Bongao, Tawi-Tawi",25,3,2015,3,150000000,157000000,157002000,-99,906,-98,119.7698852,5.015980894,,
"Stabbing in Brgy. Simbahan, Pangutaran, Sulu",8,12,2016,3,150000000,156600000,156608000,-99,906,-98,120.5692079,6.305005745,,
"Stabbing in Brgy. South Manubul, Pandami, Sulu",22,10,2019,2,150000000,156600000,156618000,-99,906,-98,120.7959046,5.462292166,,
"Stabbing in Brgy. Sta. Clara, Lamitan City, Basilan",18,3,2014,3,150000000,150700000,-99,150702000,906,-98,122.0665702,6.666954137,,
"Stabbing in Brgy. Sta. Clara, Lamitan City, Basilan",8,10,2016,2,150000000,150700000,-99,150702000,906,-98,122.0665702,6.666954137,,
"Stabbing in Brgy. Sta. Cruz, Isabela City",2,1,2011,3,90000000,-99,-99,99701000,906,-98,121.974287,6.705226437,,
"Stabbing in Brgy. Sumagdang, Isabela City",26,3,2020,4,90000000,-99,-99,99701000,906,-98,121.954302,6.689211485,,
"Stabbing in Brgy. Sumugot, Bumbaran, Lanao del Sur",29,7,2017,5,150000000,153600000,153637000,-99,906,1002,124.6467912,7.752567728,,
"Stabbing in Brgy. Sunrise Village, Isabela City",8,2,2016,7,90000000,-99,-99,99701000,906,-98,121.9819115,6.699832241,,
"Stabbing in Brgy. Tagbak, Indanan Sulu",15,12,2015,4,150000000,156600000,156601000,-99,906,-98,120.9932027,6.017223621,,
"Stabbing in Brgy. Tagbak, Indanan, Sulu",17,2,2019,12,150000000,156600000,156601000,-99,906,-98,120.9932027,6.017223621,,
"Stabbing in Brgy. Tagbak, Indanan, Sulu",17,2,2019,12,150000000,156600000,156601000,-99,906,-98,120.9932027,6.017223621,,
"Stabbing in Brgy. Takut-Takut, Jolo, Sulu",11,11,2016,3,150000000,156600000,156602000,-99,906,-98,120.9960775,6.053091001,,
"Stabbing in Brgy. Talisawa, Datu Abdullah Sangki, Maguindanao",25,8,2015,3,150000000,153800000,153828000,-99,906,-98,124.4802988,6.756185994,,
"Stabbing in Brgy. Talisawa, Datu Abdullah Sangki, Maguindanao",3,1,2019,3,150000000,153800000,153828000,-99,906,3006,124.4802988,6.756185994,,
"Stabbing in Brgy. Tamontaka, Datu Odin Sinsuat, Maguindanao",11,7,2015,2,150000000,153800000,153807000,-99,901,-98,124.2216865,7.172958051,,
"Stabbing in Brgy. Tampalan, Isabela City",3,1,2017,5,90000000,-99,-99,99701000,906,-98,121.9659206,6.66908134,,
"Stabbing in Brgy. Tamuk, Maluso, Basilan",23,9,2014,3,150000000,150700000,150704000,-99,906,1008,121.8263557,6.458154021,,
"Stabbing in Brgy. Tinungkaan, Upi, Maguindanao",12,1,2016,5,150000000,153800000,153815000,-99,906,-98,124.1422497,7.089484233,,
"Stabbing in Brgy. Tipo-Tipo Proper, Tipo-Tipo, Basilan",1,7,2014,3,150000000,150700000,150706000,-99,903,-98,122.1325805,6.503166405,,
"Stabbing in Brgy. Tomicor, Ampatuan, Maguindanao",15,12,2019,8,150000000,153800000,153801000,-99,906,-98,124.4418844,6.744712747,,
"Stabbing in Brgy. Tongehat, Sibutu, Tawi-Tawi",28,5,2014,3,150000000,157000000,157011000,-99,906,-98,119.4714591,4.683807117,,
"Stabbing in Brgy. Townsite (Pob.), Maluso, Basilan",12,3,2017,3,150000000,150700000,150704000,-99,906,-98,121.8816152,6.539322385,,
"Stabbing in Brgy. Tubig Indangan, Simunul, Tawi-Tawi",22,4,2011,3,150000000,157000000,157004000,-99,906,-98,119.8398694,4.884382645,,
"Stabbing in Brgy. Tubig-Boh, Bongao, Tawi-Tawi",3,1,2013,3,150000000,157000000,157002000,-99,906,-98,119.7685162,5.021419529,,
"Stabbing in Brgy. Tubig-Mampallam, Bongao, Tawi-Tawi",29,1,2014,3,150000000,157000000,157002000,-99,906,-98,119.7736327,5.026344922,,
"Stabbing in Brgy. Tubig-Mampallam, Bongao, Tawi-Tawi",7,9,2016,3,150000000,157000000,157002000,-99,906,-98,119.7736327,5.026344922,,
"Stabbing in Brgy. Tulay, Jolo, Sulu",30,7,2016,3,150000000,156600000,156602000,-99,906,-98,120.9956411,6.051182294,,
"Stabbing in Brgy. Tundon, Panglima Sugala, Tawi-Tawi",12,12,2018,5,150000000,157000000,157001000,-99,906,8004,119.9375894,4.903961193,,
"Stabbing in Brgy. Walled City (Pob.), Jolo, Sulu",3,3,2018,12,150000000,156600000,156602000,-99,906,-98,121.0007814,6.05388418,,
"Stabbing in Brgy. Walled City, Jolo, Sulu",28,10,2016,2,150000000,156600000,156602000,-99,906,-98,121.0007814,6.05388418,,
"Stabbing in Brgy. Walled City, Jolo, Sulu",1,12,2016,3,150000000,156600000,156602000,-99,906,-98,121.0007814,6.05388418,,
"Stabbing in Brgy. Walled City, Jolo, Sulu",29,6,2018,2,150000000,156600000,156602000,-99,906,-98,121.0007814,6.05388418,,
"Stabbing in Brgy. Walled in Jolo, Sulu",21,12,2015,3,150000000,156600000,156602000,-99,906,-98,121.0007814,6.05388418,,
"Stabbing in Brgy. Wawalayan Marinaut, Marawi City, Lanao del Sur",27,6,2016,3,150000000,153600000,-99,153617000,906,-98,124.2987411,7.992770417,,
"Stabbing in Brgy. Western Wao, Wao, Lanao del Sur",5,2,2015,3,150000000,153600000,153630000,-99,906,1008,124.7175251,7.638974104,,
"Stabbing in Brgy. Western Wao, Wao, Lanao del Sur",22,2,2013,3,150000000,153600000,153630000,-99,906,3005,124.7175251,7.638974104,,
"Stabbing in Brgy.San Rafael, Isabela City",31,10,2017,2,90000000,-99,-99,99701000,903,1002,121.9643724,6.698752171,,
"Stabbing in Datu Hoffer Ampatuan, Maguindanao",26,3,2015,3,150000000,153800000,153835000,-99,906,-98,124.4101438,6.867684368,,
"Stabbing in Kasalamatan Village, Patikul, Sulu",14,7,2012,3,150000000,156600000,156611000,-99,906,1007,121.1022942,6.0630225,,
"Stabbing in Lamitan City, Basilan",21,5,2014,3,150000000,150700000,-99,150702000,906,3005,122.1399439,6.657121462,,
"Stabbing in Lomboy, Brgy. Nalil, Bongao, Tawi-Tawi",2,7,2014,3,150000000,157000000,157002000,-99,906,-98,119.7570931,5.027020057,,
"Stabbing in Maluso, Basilan",8,10,2013,3,150000000,150700000,150704000,-99,2032,-98,121.8757105,6.546753794,,
"Stabbing in Parang, Maguindanao",2,3,2015,3,150000000,153800000,153811000,-99,906,-98,124.2655462,7.360699669,,
"Stabbing in Polloc, Parang, Maguindanao",24,2,2012,3,150000000,153800000,153811000,-99,906,-98,124.219799,7.337039535,,
"Stabbing in Purok Rosas, Brgy. Rosary Heights 12, Cotabato City ",1,12,2016,2,120000000,-99,-99,129804000,906,-98,124.2392148,7.216599191,,
"Stabbing in Scot Road, Brgy. Asturias, Jolo, Sulu",20,10,2013,3,150000000,156600000,156602000,-99,906,-98,121.0005716,6.046310178,,
"Stabbing in Serantes St., Brgy. Walled City, Jolo, Sulu",5,12,2013,3,150000000,156600000,156602000,-99,906,2013,121.0007814,6.05388418,,
"Stabbing in Sitio Apos, Brgy. Kuya, South Upi, Maguindanao",29,11,2013,3,150000000,153800000,153817000,-99,906,-98,124.1703224,6.780483507,,
"Stabbing in Sitio Brawerbato, South Upi, Maguindanao",20,6,2014,3,150000000,153800000,153817000,-99,906,-98,124.1976882,6.8510318,,
"Stabbing in Sitio Kerka, Brgy. Kuya, South Upi, Maguindanao",14,5,2015,3,150000000,153800000,153817000,-99,906,-98,124.1703224,6.780483507,,
"Stabbing in Sitio Tinambakan, Brgy. Maganda, Lamitan City, Basilan",15,5,2014,3,150000000,150700000,-99,150702000,906,3005,122.1399439,6.657121462,,
"Stabbing in Sousa Ave., Brgy. Rosary Heights 1, Cotabato City",31,7,2016,3,120000000,-99,-99,129804000,906,-98,124.2439125,7.218945798,,
"Stabbing in South Upi, Maguindanao",16,11,2014,3,150000000,153800000,153817000,-99,906,-98,124.1703224,6.780483507,,
"Stabbing in Super Market site, Brgy.Poblacion, Cotabato City",23,7,2017,2,120000000,-99,-99,129804000,902,-98,124.2574471,7.220192174,,
"Stabbing in Unayan St., Sabala Manao, Marawi City, Lanao del Sur",22,8,2013,3,150000000,153600000,-99,153617000,906,-98,124.2913446,7.997397189,,
"Stabbing injuries in Brgy. Balobo, Lamitan City, Basilan",23,4,2016,2,150000000,150700000,-99,150702000,906,-98,122.139998,6.636409157,,
"Stabbing with robbery in Sinsuat Ave., Cotabato City",30,7,2011,3,120000000,-99,-99,129804000,906,1007,124.2310439,7.2046668,,
"Stabbing/Frustrated homicide in Brgy. Poblacion, Siasi, Sulu",7,12,2015,3,150000000,156600000,156612000,-99,906,-98,120.8297411,5.550705749,,
"Stabbing/Hacking in RS Buan, Brgy. Poblacion 1, Cotabato City ",21,12,2016,3,120000000,-99,-99,129804000,906,-98,124.2581802,7.224162163,,
"Stabbing/Murder in Brgy. Park Area, Wao, Lanao del Sur",1,5,2015,4,150000000,153600000,153630000,-99,906,-98,124.6771485,7.695580328,,
"Statutory rape in Brgy. Tumahubong, Sumisip, Basilan",7,8,2012,2,150000000,150700000,150705000,-99,908,3001,122.0558241,6.510540823,,
"Still no suspects, motive in Cotabato City blast",19,8,2014,3,120000000,-99,-99,129804000,926,3005,124.243927,7.215350011,,
"Stolen motorcycle at 5th road, Macapagal Subd., Brgy. Poblacion, Cotabato City",21,4,2011,3,120000000,-99,-99,129804000,921,8012,124.2574471,7.220192174,,
"Stolen motorcycle in Brgy. Bagua 2, Cotabato City",25,3,2014,3,120000000,-99,-99,129804000,921,-98,124.2298761,7.215875267,,
"Stolen motorcycle in Brgy. Damasulay, Datu Paglas, Maguindanao",22,9,2014,3,150000000,153800000,153805000,-99,921,1007,124.8712834,6.765781737,,
"Stolen motorcycle in Brgy. Labu-Labu, Shariff Aguak, Maguindanao",23,9,2014,3,150000000,153800000,153808000,-99,921,1007,124.4456759,6.849880741,,
"Stolen motorcycle in Brgy. Mantapoli, Marantao, Lanao del Sur",7,8,2014,3,150000000,153600000,153616000,-99,921,1007,124.2576789,7.97934296,,
"Stolen Motorcycle in Brgy. Matampay, Balabagan, Lanao del Sur",21,9,2014,3,150000000,153600000,153602000,-99,921,1007,124.1007921,7.542592806,,
"Stolen motorcycle in Brgy. Rosary Heights 10, Cotabato City",15,1,2015,3,120000000,-99,-99,129804000,921,1007,124.2353465,7.201788887,,
"Stolen motorcycle in Brgy. Salman, Ampatuan,Maguindanao",1,11,2014,3,150000000,153800000,153801000,-99,921,8012,124.4024674,6.81089747,,
"Stolen motorcycle in Shariff Aguak, Maguindanao",2,12,2014,3,150000000,153800000,153808000,-99,919,1007,124.4456759,6.849880741,,
"Stone-throwing in Brgy. Nuro, Upi, Maguindanao",20,8,2015,-98,150000000,153800000,153815000,-99,2032,8004,124.1616771,7.019746147,,
"Stoning in Brgy. Lumbang, Isabela City",15,2,2017,7,90000000,-99,-99,99701000,2032,3005,121.9557089,6.627783447,,
"Strafing between Brgy. Tamuk Island and Brgy. Calang Canas, Maluso, Basilan",16,7,2012,3,150000000,150700000,150704000,-99,2031,-98,121.9163901,6.462006384,,
"Strafing in Brgy. Ampao, Bacolod-Kalawi, Lanao del Sur ",28,12,2016,3,150000000,153600000,153601000,-99,2031,-98,124.1392997,7.860807914,,
"Strafing in Brgy. Bagoenged, Pagalungan, Maguindanao",12,11,2016,3,150000000,153800000,153810000,-99,2031,-98,124.7332754,7.000483565,,
"Strafing in Brgy. Baiwas, Sumisip, Basilan",8,3,2016,3,150000000,150700000,150705000,-99,927,5017,121.9651065,6.532798186,,
"Strafing in Brgy. Balanakan, Datu Piang, Maguindanao",6,4,2014,3,150000000,153800000,153806000,-99,2031,-98,124.4777197,7.028785343,,
"Strafing in Brgy. Balobo, Lamitan City, Basilan",12,10,2016,3,150000000,150700000,-99,150702000,2031,-98,122.139998,6.636409157,,
"Strafing in Brgy. Banaba, Datu Abdullah Sangki, Maguindanao",28,9,2015,3,150000000,153800000,153828000,-99,2031,-98,124.5230262,6.792076097,,
"Strafing in Brgy. Barurao, Sultan sa Barongis, Maguindanao",23,4,2011,3,150000000,153800000,153813000,-99,2031,3006,124.6008607,6.882561531,,
"Strafing in Brgy. Barurao, Sultan sa Barongis, Maguindanao",7,11,2015,3,150000000,153800000,153813000,-99,2031,-98,124.6008607,6.882561531,,
"Strafing in Brgy. Buayan, Datu Piang, Maguindanao",2,12,2013,3,150000000,153800000,153806000,-99,2031,5008,124.4893784,7.024095181,,
"Strafing in Brgy. China Town in Malabang, Lanao del Sur",10,3,2014,3,150000000,153600000,153615000,-99,2031,3006,124.0683969,7.593885397,,
"Strafing in Brgy. Daguan, Kapatagan, Lanao del Sur",27,9,2016,3,150000000,153600000,153639000,-99,2031,3006,124.2264267,7.549402905,,
"Strafing in Brgy. Damalasak, Pagalungan. Maguindanao",29,3,2016,3,150000000,153800000,153810000,-99,2031,-98,124.698482,7.066409822,,
"Strafing in Brgy. Duga-a, Tuburan, Basilan",18,11,2016,3,150000000,150700000,150707000,-99,2031,5017,122.2216798,6.612679555,,
"Strafing in Brgy. Edcor, Buldon, Maguindanao",21,7,2015,3,150000000,153800000,153802000,-99,2031,-98,124.3952093,7.428878958,,
"Strafing in Brgy. Gadung, Barira, Maguindanao",11,7,2015,3,150000000,153800000,153818000,-99,2031,7004,124.3106115,7.400152701,,
"Strafing in Brgy. Kibucay, Upi, Maguindanao",10,12,2016,3,150000000,153800000,153815000,-99,2031,-98,124.1935095,7.083371153,,
"Strafing in Brgy. Labu-Labu, Shariff Aguak, Maguindanao",17,1,2015,3,150000000,153800000,153808000,-99,2031,-98,124.4456759,6.849880741,,
"Strafing in Brgy. Lamud, South Upi, Maguindanao",15,8,2016,3,150000000,153800000,153817000,-99,2031,-98,124.2326904,6.92192978,,
"Strafing in Brgy. Limbayan, Bongo Island, Parang, Maguindanao",25,1,2015,3,150000000,153800000,153811000,-99,2031,-98,124.0284229,7.310069268,,
"Strafing in Brgy. Making, Parang, Maguindanao",9,7,2016,3,150000000,153800000,153811000,-99,2031,-98,124.2625561,7.389324024,,
"Strafing in Brgy. Maliwanag, Tamparan, Lanao del Sur ",5,1,2019,2,150000000,153600000,153626000,-99,2031,1007,124.3303272,7.874283026,,
"Strafing in Brgy. Manaul, Sumisip, Basilan",2,2,2016,3,150000000,150700000,150705000,-99,2031,-98,122.0548527,6.469677136,,
"Strafing in Brgy. Meta, Datu Unsay, Maguindanao",9,7,2015,3,150000000,153800000,153827000,-99,2031,-98,124.4351676,6.891716498,,
"Strafing in Brgy. Midconding, Gen. S. K. Pendatun, Maguindanao",24,5,2018,10,150000000,153800000,153819000,-99,2031,-98,124.7476662,6.800677775,,
"Strafing in Brgy. Midconding, Gen. S.K. Pendatun, Maguindanao",1,2,2015,3,150000000,153800000,153819000,-99,2031,-98,124.7476662,6.800677775,,
"Strafing in Brgy. Panggawalupa, Calanogas, Lanao del Sur",3,2,2015,3,150000000,153600000,153632000,-99,919,1007,124.0759264,7.755722498,,
"Strafing in Brgy. Pantar, Bubong, Lanao del Sur",22,2,2015,3,150000000,153600000,153606000,-99,2031,-98,124.4238213,7.966577102,,
"Strafing in Brgy. Pisak-pisak, Tabuan-Lasa, Basilan",28,1,2013,3,150000000,150700000,150713000,-99,2031,-98,122.0400061,6.329718943,,
"Strafing in Brgy. Poblacion, Shariff, Aguak, Maguindanao",9,8,2014,3,150000000,153800000,153808000,-99,2031,-98,124.4442363,6.865942571,,
"Strafing in Brgy. Rosary Heights 10, Cotabato City",17,4,2014,3,120000000,-99,-99,129804000,2031,-98,124.2353465,7.201788887,,
"Strafing in Brgy. Rosary Heights 10, Cotabato City",17,4,2014,3,120000000,-99,-99,129804000,2031,-98,124.2353465,7.201788887,,
"Strafing in Brgy. Rosary Heights 6, Cotabato City",1,2,2014,5,120000000,-99,-99,129804000,2031,3005,124.2466,7.203677434,,
"Strafing in Brgy. Salbu, Datu Saudi Ampatuan, Maguindanao",26,6,2013,3,150000000,153800000,153826000,-99,2031,-98,124.4258821,6.934427228,,
"Strafing in Brgy. Sapah Bulak, Sumisip, Basilan",7,9,2012,3,150000000,150700000,150705000,-99,2031,-98,122.0981804,6.501454398,,
"Strafing in Brgy. Tuburan Proper, Hadji Mohammad Ajul, Basilan",11,5,2015,3,150000000,150700000,150710000,-99,929,5008,122.275064,6.636416236,,
"Strafing in Brgy. Tumahobong, Sumisip, Basilan",14,12,2016,3,150000000,150700000,150705000,-99,2031,-98,122.0558241,6.510540823,,
"Strafing in Brgy. Tumahubong, Sumisip, Basilan",13,3,2016,3,150000000,150700000,150705000,-99,2031,-98,122.0558241,6.510540823,,
"Strafing in Brgy. Upper Cabangbang, Sumisip, Basilan",15,7,2012,3,150000000,150700000,150705000,-99,927,5008,122.0706968,6.485059486,,
"Strafing in Malabang MPS, Brgy. China Town, Malabang, Lanao del Sur",10,3,2014,3,150000000,153600000,153615000,-99,2031,2014,124.0683969,7.593885397,,
"Strafing in Menor St., Marawi City, Lanao del Sur",16,3,2013,3,150000000,153600000,-99,153617000,2031,8007,124.2793359,8.0072879,,
"Strafing in Narciso Highway near Crossing Barira, Parang, Maguindanao",13,5,2012,3,150000000,153800000,153811000,-99,2031,1003,124.2310439,7.3331287,,
"Strafing in Pangarungan Village, Brgy. Moncado Colony, Marawi City, Lanao del Sur",29,8,2013,3,150000000,153600000,-99,153617000,2031,-98,124.2956999,7.997772485,,
"Strafing in Santos St., Brgy. Rosary Heights 6, Cotabato City  ",1,2,2014,3,120000000,-99,-99,129804000,2031,3005,124.2466,7.203677434,,
"Strafing in Sitio Ampa, Brgy. Lower Cabengbeng, Sumisip, Basilan",13,6,2012,3,150000000,150700000,150705000,-99,926,3005,122.0755748,6.432437468,,
"Strafing in Sitio Kandiis, Brgy. Upper Cabengbeng, Sumisip, Basilan",4,9,2012,3,150000000,150700000,150705000,-99,2031,5008,122.0706968,6.485059486,,
"Strafing in Sitio Spring Side, Brgy. Blensong, Upi, Maguindanao",29,8,2013,3,150000000,153800000,153815000,-99,2031,3005,124.1982463,7.00065186,,
"Strafing with robbery in Brgy. Boliok, Sultan Mastura, Maguindanao",3,8,2014,3,150000000,153800000,153824000,-99,919,1003,124.2362027,7.313668733,,
"Strafing/Harassment in Brgy. Buntongun, Wao, Lanao del Sur",5,7,2015,3,150000000,153600000,153630000,-99,929,2013,124.6954554,7.723536764,,
"Strafing/Shooting/Threats in Brgy. Saluping, Tabuan Lasa, Basilan",8,9,2015,3,150000000,150700000,150713000,-99,2031,-98,122.0304377,6.347346452,,
"Strangulation in Brgy. Dimaluna, Marawi City, Lanao del Sur",1,4,2016,3,150000000,153600000,-99,153617000,802,-98,124.2570727,7.998239126,,
"Strangulation in Pindolongan, Mulondo, Lanao del Sur",22,1,2016,3,150000000,153600000,153619000,-99,802,-98,124.3717994,7.910714881,,
Stray bomb hits houses outside Marawi warzone,6,8,2017,-98,150000000,153600000,153616000,-99,926,5017,124.222974,7.952773,,
"Stray bullet in Brgy. Pantar, Lumbatan, Lanao del Sur",18,1,2015,3,150000000,153600000,153612000,-99,2031,3006,124.2275182,7.775692192,,
"Sultan Kudarat s most wanted fugitive, son slain in shootout ",26,2,2019,2,150000000,153800000,153830000,-99,2031,8008,124.0211846,6.815687348,,
Sulu based Abu surrenders to Marines,7,2,2018,-98,150000000,156600000,156613000,-99,2037,3015,121.1427152,5.93145265,,
